route_name,route_link,bus_name,bus_type,departure_time,duration,arrival_time,price,star_rating,seats_availability
"Delhi to Shimla
From INR 507",https://www.redbus.in/bus-tickets/delhi-to-shimla,RSRTC - 192344,Super Luxury Volvo AC Seater Pushback 2+2,03:00,11h 00m,14:00,1103,3.7,33 Seats available
"Delhi to Shimla
From INR 507",https://www.redbus.in/bus-tickets/delhi-to-shimla,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,09h 00m,08:00,495,4.8,30 Seats available
"Delhi to Shimla
From INR 507",https://www.redbus.in/bus-tickets/delhi-to-shimla,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,08h 20m,07:45,523,4.5,38 Seats available
"Delhi to Shimla
From INR 507",https://www.redbus.in/bus-tickets/delhi-to-shimla,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33 Seats available
"Delhi to Shimla
From INR 507",https://www.redbus.in/bus-tickets/delhi-to-shimla,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32 Seats available
"Shimla to Delhi
From INR 505",https://www.redbus.in/bus-tickets/shimla-to-delhi,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,09h 30m,02:00,1103,3.8,31 Seats available
"Shimla to Delhi
From INR 505",https://www.redbus.in/bus-tickets/shimla-to-delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:30,08h 00m,05:30,531,4.8,26 Seats available
"Shimla to Delhi
From INR 505",https://www.redbus.in/bus-tickets/shimla-to-delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,08h 00m,04:30,569,4.4,50 Seats available
"Shimla to Delhi
From INR 505",https://www.redbus.in/bus-tickets/shimla-to-delhi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45 Seats available
"Shimla to Delhi
From INR 505",https://www.redbus.in/bus-tickets/shimla-to-delhi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31 Seats available
"Manali to Chandigarh
From INR 544",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Chandigarh Transport Undertaking (CTU) - 165853,HVAC Seater (2+3),05:05,11h 25m,16:30,695,4.4,47 Seats available
"Manali to Chandigarh
From INR 544",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,06h 10m,03:10,569,4.8,25 Seats available
"Manali to Chandigarh
From INR 544",https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,05h 30m,03:30,664,4.6,26 Seats available
"Manali to Chandigarh
From INR 544",https://www.redbus.in/bus-tickets/manali-to-chandigarh,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12 Seats available
"Manali to Chandigarh
From INR 544",https://www.redbus.in/bus-tickets/manali-to-chandigarh,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22 Seats available
"Chandigarh to Manali
From INR 539",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh Transport Undertaking (CTU) - 165851,HVAC Seater (2+3),08:20,10h 00m,18:20,695,3.6,47 Seats available
"Chandigarh to Manali
From INR 539",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,06h 40m,05:30,474,4.8,42 Seats available
"Chandigarh to Manali
From INR 539",https://www.redbus.in/bus-tickets/chandigarh-to-manali,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:15,06h 10m,05:25,467,4.7,29 Seats available
"Chandigarh to Manali
From INR 539",https://www.redbus.in/bus-tickets/chandigarh-to-manali,AdFlixBus,N/A,03:30,06h 45m,10:15,N/A,3.9,11 Seats available
"Chandigarh to Manali
From INR 539",https://www.redbus.in/bus-tickets/chandigarh-to-manali,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45 Seats available
"Delhi to Manali
From INR 804",https://www.redbus.in/bus-tickets/delhi-to-manali,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:25,11h 15m,08:40,614,4.9,15 Seats available
"Delhi to Manali
From INR 804",https://www.redbus.in/bus-tickets/delhi-to-manali,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:30,10h 00m,07:30,674,4.7,32 Seats available
"Delhi to Manali
From INR 804",https://www.redbus.in/bus-tickets/delhi-to-manali,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,12h 00m,07:00,569,4.7,38 Seats available
"Delhi to Manali
From INR 804",https://www.redbus.in/bus-tickets/delhi-to-manali,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43 Seats available
"Delhi to Manali
From INR 804",https://www.redbus.in/bus-tickets/delhi-to-manali,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29 Seats available
"Hamirpur (Himachal Pradesh) to Chandigarh
From INR 292",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:40,04h 25m,02:05,648,4.7,12 Seats available
"Hamirpur (Himachal Pradesh) to Chandigarh
From INR 292",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,04h 55m,01:15,854,4.2,28 Seats available
"Delhi to Hamirpur (Himachal Pradesh)
From INR 555",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,08h 35m,05:55,648,4.6,22 Seats available
"Delhi to Hamirpur (Himachal Pradesh)
From INR 555",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,09h 10m,06:10,664,4.6,30 Seats available
"Delhi to Chandigarh
From INR 255",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,A/C Seater (2+2),00:10,04h 45m,04:55,690,3.9,8 Seats available
"Delhi to Chandigarh
From INR 255",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Khurana Bus Service,Volvo A/C (2+2),08:00,06h 25m,14:25,382,3.3,28 Seats available
"Delhi to Chandigarh
From INR 255",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28 Seats available
"Delhi to Chandigarh
From INR 255",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29 Seats available
"Delhi to Chandigarh
From INR 255",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22 Seats available
